variance,mean,max,total,spread,jain,gini,maxmin,feasible,objective,method,runtime_s,routing_calls,evaluated,opt_gap,city,n,mix,seed
10.863408795962567,19.177989421716138,23.305473541143293,95.88994710858069,9.797395929629282,0.9713108158684005,0.09295037335054857,1.7252990552318253,True,10.863408795962567,ours,0.0126412000390701,445,190.0,-0.3357542709864117,london,5,mixed,3
203.14034700692417,17.735283244892976,44.49151666002927,88.67641622446489,42.86456440935764,0.6075952244758895,0.3967099417709625,27.346541142595054,True,203.14034700692417,centroid,9.000010322779417e-06,5,,11.42106510249682,london,5,mixed,3
53.256222931656495,15.88219669478722,27.5198234391985,79.4109834739361,22.912735812442726,0.8256754366246033,0.24446890974338498,5.97336661872382,True,53.256222931656495,weighted_centroid,2.2799998987466097e-05,5,,2.256364488363514,london,5,mixed,3
197.85525993687025,17.480885677168093,43.17813106567341,87.40442838584046,43.178129983698405,0.6069907302993522,0.40104824033274755,39906772.924466774,True,197.85525993687025,geometric_median,0.00011339999036863446,5,,11.097907189572382,london,5,mixed,3
20.044809039631495,14.79867258125368,19.874530740844936,73.9933629062684,11.392163297233022,0.9161464765951449,0.16581270894984934,2.343040533549685,True,20.044809039631495,min_sum,0.021125400031451136,480,,0.2256446428138326,london,5,mixed,3
20.044809039631495,14.79867258125368,19.874530740844936,73.9933629062684,11.392163297233022,0.9161464765951449,0.16581270894984934,2.343040533549685,True,20.044809039631495,min_max,0.021988200023770332,480,,0.2256446428138326,london,5,mixed,3
9.011853954607478,17.750136854579864,20.805706516991798,88.75068427289932,8.199255252280409,0.9721924344040879,0.09085204431483729,1.6504015349055587,True,9.011853954607478,random,0.008273700019344687,325,,-0.4489680345945384,london,5,mixed,3
16.354503042262447,16.40005713455098,21.118086339413253,82.0002856727549,9.29074705359533,0.9426794100960705,0.1332785255371749,1.7855314563213553,True,16.354503042262447,exhaustive,0.023251899983733892,480,,0.0,london,5,mixed,3
93.03468514646563,26.472430235200285,37.61709212083285,132.36215117600142,27.065999301056497,0.8828019106048334,0.2014142097108369,3.56523184502041,True,93.03468514646563,ours,0.016172199975699186,605,230.0,-9.989714018067223e-14,london,5,mixed,4
842.5564224538728,28.4882356619286,84.58779380247873,142.441178309643,79.94254851536103,0.49063654637694426,0.4951276214021949,18.209543000250072,True,842.5564224538728,centroid,9.100011084228754e-06,5,,8.056368827683372,london,5,mixed,4
306.13237394713786,26.630254657489804,57.08450035984239,133.15127328744902,50.86118947041158,0.6984817112984555,0.3569056567826556,9.17268980676995,True,306.13237394713786,weighted_centroid,2.3500004317611456e-05,5,,2.2905187292799387,london,5,mixed,4
927.2581259815286,28.812669099375768,87.85448258461282,144.06334549687884,81.9059539437453,0.47237775206686755,0.5083091406919724,14.769111470866239,True,927.2581259815286,geometric_median,0.00020480004604905844,5,,8.966800280149734,london,5,mixed,4
164.88895163627112,26.09688338727775,43.01704842877729,130.48441693638875,32.7715154397765,0.8050811193798942,0.2743031133750238,4.198614993964565,True,164.88895163627112,min_sum,0.030864300031680614,645,,0.7723384711483461,london,5,mixed,4
