w_variance,w_mean,w_ede,p90,p95,pct_within_sla,courier_gini,max,method,routing_calls,seed
20.959939107509072,12.285839095790589,12.665981261686834,17.0,18.1,31.284263319519244,0.2020665901262917,24.0,weighted_centroid,40,28
39.14010209394768,23.59245519605103,23.98368452449716,32.2,35.0,1.540330487242821,0.1543676312968918,35.0,ours,5080,29
65.22139642440858,17.901632889784928,18.66429235582104,28.1,31.099999999999994,17.57803127203725,0.2523039889958736,35.0,ours_ede,5840,29
178.64082261213755,19.572827322649008,21.137571572082003,38.1,39.099999999999994,39.45383888147732,0.3517414403778041,43.0,coverage_max,11840,29
52.865733230181064,18.260270600380483,18.88507260493495,28.1,30.0,14.569880401911265,0.23261316872427984,32.0,weighted_centroid,40,29
65.22139642440858,17.901632889784928,18.66429235582104,28.1,31.099999999999994,17.57803127203725,0.2523039889958736,35.0,min_sum,11840,29
28.838661881259416,26.408960484351795,26.673619997328636,33.0,35.0,0.0,0.11978383458646635,41.0,ours,5960,30
54.273301413818686,12.78166010525599,13.650624483791361,23.0,23.049999999999997,42.39964127161293,0.305827067669173,38.0,ours_ede,5840,30
61.248999252334855,13.510601405947826,14.40827523536429,21.300000000000004,26.099999999999994,46.30598195120893,0.30697781885397424,36.0,coverage_max,14080,30
54.99744997067165,13.038070686392885,13.885464544609334,22.1,23.099999999999994,40.47146780988074,0.3016294227188083,36.0,weighted_centroid,40,30
56.130974285159574,12.94831960759675,13.802825576270262,21.300000000000004,25.049999999999997,45.51830142239052,0.3075670498084293,34.0,min_sum,14080,30
18.47647577292133,13.354556923663695,13.674520524347713,21.1,24.0,22.187780963461613,0.18140569395017803,25.0,ours,5720,31
30.56205668728557,10.336581091925762,10.93815622046038,19.300000000000004,22.19999999999999,57.046221887340266,0.29917012448132785,28.0,ours_ede,5800,31
30.85910602642808,10.787785744908101,11.384142148664372,19.400000000000006,23.249999999999986,59.860612085639566,0.28648514851485163,28.0,coverage_max,12800,31
21.057733335247033,13.302331522464684,13.664446547577892,20.200000000000003,25.049999999999997,25.728076212266437,0.19444444444444464,27.0,weighted_centroid,40,31
