w_variance,w_mean,w_ede,p90,p95,pct_within_sla,courier_gini,max,method,routing_calls,scenario,seed
11.181180306740725,6.376649866992607,6.726470339765889,10.45719433152135,10.907293875907127,80.2287144464757,0.30703882618094,14.02059190882873,min_sum,12160,darkstore_london,21
5.575098175167418,6.051295344204108,6.255220462379374,9.932780268164523,10.385326534814679,91.73954005906153,0.24078237959130444,12.443107533067394,ours,5640,darkstore_london,22
5.679790176239008,5.735428192334338,5.949368903365584,9.201967608065107,9.38681573039662,96.84642249398773,0.24984009910215987,13.76130366041155,ours_ede,5520,darkstore_london,22
7.592690627245479,5.703366262455768,5.977066827925956,9.395614841848342,10.141776718297198,97.01855199379531,0.27453250141905894,15.46084534137389,coverage_max,12200,darkstore_london,22
5.9923864430242775,5.688462320683041,5.913429792760639,8.962740312919133,9.657893303220353,96.84642249398773,0.25536669304301496,14.192596938977061,weighted_centroid,40,darkstore_london,22
5.679790176239008,5.735428192334338,5.949368903365584,9.201967608065107,9.38681573039662,96.84642249398773,0.24984009910215987,13.76130366041155,min_sum,12200,darkstore_london,22
11.03111594320057,14.138839749722495,14.32330519646939,17.1282044943681,20.458150557768576,7.5391721944612025,0.1473923644365236,22.592378331003136,ours,6200,darkstore_london,23
23.309484068761495,7.2284648544988475,7.819490289689176,13.855779617203119,17.265183495001132,73.30465292886579,0.3223382411454443,20.6998814332082,ours_ede,6160,darkstore_london,23
16.312390158792375,7.411994473781841,7.858898617539791,12.839746080483721,15.590010398609454,79.8687988372914,0.2708794311951801,18.983702576014682,coverage_max,15880,darkstore_london,23
15.473279244231293,7.461646719239671,7.888222068408462,12.587140495633463,15.345080735152589,80.11844593910041,0.2630186570845834,18.666566057147254,weighted_centroid,40,darkstore_london,23
12.548745575922544,7.802121365424971,8.149014088431086,11.40997302039003,16.063195169114945,75.75187938602492,0.23457006204876518,17.2846451574645,min_sum,15880,darkstore_london,23
